
1458,18.25,70.4,2.49,0.132
465,13.7,47.7,2.43,0.024
431,14.7,17.2,2.36,0.097
1455,18.55,93.3,2.2,0.061
215,21.15,18.7,2.04,0.031
397,41.5,47,1.99,0.028
332,46,11.9,1.78,0.031
107,13.5,7.04,1.77,0.049
281,30.5,42,1.73,0.015
344,37.55,35.5,1.31,0.032
1941,3,4.2,9,0.16
1672,5.9,1.6,8.7,0.12
2098,6.3,3.9,7.7,0.01
1575,2.7,1.9,7.5,0.18
1575,2.3,1.9,7,0.07
1385,2,4.3,6.7,0.02
967,1.9,4.7,6.7,0.01
1280,2.1,8.5,6.5,0.35
910,1.6,1,6,0.02
1577,4.2,3.2,5.7,0.11
1407,2.9,2.5,5.6,0.2
1347,3.2,0.71,5.3,0.02
1678,5.3,2.4,4.9,0.02
1167,1.8,1.1,4.7,0.05
975,3.2,1.1,4.4,0.03
719,1.6,3,4.2,0.01
588,1.5,6.1,4.1,0.01
833,1.7,1.3,3.8,0.05
1570,4.7,2.1,3.7,0.02
384,2.3,2.5,3.6,0.03
973,1.9,0.69,3.5,0.01
1030,2.8,8.3,3.5,0.01
1362,2.8,12.4,3.1,0.01
412,4.6,3.9,2.4,0.01
54.044429,0.665,4.438228,7.343429,0.8771
253,12,1.4,2.8,0.94
740,8,7.9,16,1.2
510,1.9,11.2,22,8.5
166,1.4,3.7,19,0.08
142,19,9.6,11,0.27
67.6,0.64,8.2,2.7,0.071
17.8,1.24,0.25,2.8,0.08
40.6,3.8,0.39,4,0.038
32.3,1.62,0.61,2.01,0.0257
37.5,2.88,1.57,1.54,0.101
11.63,1.53,0.07,1.24,0.028
10.3,1.56,0.063,1.3,0.09
10.9,1.4,0.119,1.73,0.07
10.8,1.59,0.073,1.28,0.0137
240,9,12.3,17,0.65
28.8,2.3,1.54,1.65,0.0155
37.4,3.51,0.93,2.02,0.09
270,16,4,18,0.35
316,4.9,3.6,20,3.2
80,3.4,0.37,4.8,0.4
35.9,1.98,0.465,1.18,0.144
17.9,2.01,0.16,1.58,0.08
14.4,1.45,0.72,1.69,0.02
23.5,1.83,0.492,1.42,0.138
25.1,1.88,0.07,0.93,0.214
20.34,1.53,0.584,2.26,0.053
11.7,1.84,0.046,2.2,0.42
21.48,1.37,0.24,2.7,0.092
28.8,1.03,0.581,2.13,0.401
55,1.2,1.87,2.58,0.237
12.8,1.55,0.142,1.72,0.105
20.3,1.27,0.273,1.92,0.237
15.65,1.22,0.067,2.03,0.39
37.5,1.57,1.47,1.47,0.382
11.91,1.08,0.128,2.13,0.041
15.7,1.55,0.189,1.93,0.157
23.69,1.02,0.259,2.2,0.169
25.1,1.15,0.093,1.85,0.401
17.86,1.48,0.11,2.08,0.115
36.9,1.37,0.53,2.22,0.067
19.98,1.22,0.183,1.76,0.094
10.89,1.24,0.049,1.47,0.077
15.74,1.22,0.03,1.36,0.265
12.32,1.17,0.062,1.3,0.135
11.96,1.03,0.096,1.86,0.48
26.81,1.19,0.17,1.95,0.724
26,1.51,0.675,1.58,0.0108
35.96,1.96,2.79,1.71,0.0203
37.92,1.92,1.06,1.74,0.001
19.64,1.46,0.3,1.63,0.0024
11.06,1.5,0.146,1.93,0.096
5.84,1.53,0.058,1.47,0.071
36.4,1.82,5.03,1.92,0.0005
33.89,1.8,1.5,1.43,0.0033
9.89,1.51,0.277,1.4,0.179
26.96,1.7,0.915,1.89,0.026
6.81,1.32,0.526,1.5,0.0028
8.81,1.26,0.054,1.28,0.034
21.11,1.31,1.4,1.83,0.033
11.01,1.54,0.297,1.44,0.002
32.8,1.81,0.148,1.51,0.34
30.67,1.39,0.678,1.79,0.053
21.2,1.47,0.18,1.74,0.12
26.59,1.36,0.729,2.07,0.0142
24.39,1.44,1.56,1.55,0.0103
8.95,1.42,0.473,1.38,0.107
19.78,1.5,0.398,1.8,0.0124
29,1.5,1.45,1.45,0.074
10.72,1.61,0.62,1.53,0.021
15.6,1.57,2.18,1.94,0.06
25.24,1.47,2.02,1.97,0.0058
24.31,1.34,1.6,1.75,0.0087
7.11,1.35,0.286,1.37,0.0009
6.82,1.02,0.425,1.31,0.0057
13.6,0.96,0.233,1.27,0.0066
14.54,1.35,0.575,1.3,0.134
12.79,0.89,0.163,0.84,0.295
3.86,0.67,0.091,1.31,0.019
7.74,1.86,0.064,1.41,0.002
572,38.866,4.417,1.019,2.139
174,4.037,0.914,0.64,1.1
273,15.736,6.739,0.682,0.408
15.248,1.123,0.263,0.55,0.047
22.036,0.758,0.745,0.511,0.895
103,1.442,1.025,0.588,1.18
118,0.239,0.288,0.794,4.077
1207,1.272,13.709,4.162,11.065
964,0.741,3.865,2.602,10.043
354,10.457,1.67,1.649,3.452
1062,3.018,11.352,1.9,10.178
406,141,2.776,1.746,2.272
1138,32.933,19.254,4.16,6.111
637,0.53,10.387,2.378,6.455
751,0.982,7.922,7.02,3.573
145,0.57,1.062,1.223,4.77
88.254,2.654,1.274,2.876,0.826
587,4.905,14.794,7.46,2.174
50.844,23.95,0.571,1.593,0.056
260,30.791,3.015,2.62,4.429
242,3.049,1.938,1.333,4.486
181,65.933,3.157,1.828,0.607
174,73.478,7.678,1.853,1.132
374,23.484,4.098,1.608,1.131
428,3.243,6.129,5.779,5.198
527,11.015,13.097,9.14,3.349
64.718,1.918,0.19,1.485,0.926
406,2.361,5.032,1.99,4.864
159,2.17,0.797,1.162,1.264
475,0.694,10.054,3.107,4.116
895,2.078,32.032,6.396,1.364
133,0.12,2.826,3.146,0.309
67.949,4.095,0.786,0.801,0.215
557,11.422,11.748,5.271,1.466
1905,13.253,18.429,2.959,2.045
105,38.902,0.573,2.003,3.342
882,4.458,15.41,3.562,6.082
245,1.151,5.791,3.155,0.336
229,1.607,4.628,2.364,0.173
1335,3.36,27.684,6.679,8.755
92.443,0.64,1.932,1.308,0.387
49.155,0.572,0.54,0.534,0.146
72.509,1.535,0.03,0.591,54.28
810,2.955,6.729,3.154,10.728
88.153,10.626,0.702,1.486,0.782
70.019,4.099,0.429,0.985,0.429
85.482,12.285,5.113,1.301,0.203
97.103,3.228,0.397,1.002,0.94
61.765,2.447,0.093,0.834,1.631
27.118,2.307,0.207,1.179,0.262
967,13.856,14.505,11.676,1.035
1312,40.452,3.56,5.769,8.136
421,5.05,8.129,2.66,0.728
23.951,8.05,2.314,1.442,0.002
465,3.075,5.225,2.07,0.419
73.071,21.022,0.837,2.276,0.624
156,2.675,1.122,2.721,1.582
241,1.461,1.309,1.532,5.582
425,0.827,1.282,2.69,5.017
138,0.723,0.6,2.184,0.702
146,1.163,2.057,2.253,1.328
144,1.552,1.07,1.778,1.232
223,6.532,6.347,9.029,1.02
247,3.677,1.508,2.207,2.166
166,1.539,0.336,0.457,3.43
92.734,1.691,4.669,0.973,9.608
61.073,1.212,1.308,0.944,1.066
99.611,1.599,0.423,1.985,5.052
1621,3.876,53.215,3.266,13.792
1413,1.348,46.756,17.763,2.02
1017,1.169,26.237,11.348,4.741
461,2.605,7.013,6.037,1.6
197,1.597,2.983,1.878,0.374
306,0.624,4.617,1.174,5.068
32.175,1.802,1.076,0.938,8.989
11.325,0.181,0.073,0.553,1.583
1843,0.715,59.497,4.303,13.562
20.189,0.261,0.292,0.813,0.389
596,0.824,8.81,2.663,6.71
97.622,1.874,1.57,1.256,4.192
159,1.764,0.956,0.757,11.21
22.874,2.464,0.058,0.738,2.964
62.826,3.599,0.309,0.535,0.443
8.581,1.582,0.099,0.563,3.714
772,1.352,14.877,2.687,7.92
77.613,2.302,2.791,0.651,1.087
1359,6.293,25.652,5.545,6.67
1542,8.599,33.045,5.95,12.929
1043,3.616,21.161,5.624,7.854
1277,3.85,10.374,5.294,25.337
2353,1.966,1.014,1.665,4.644
224,2.47,0.438,0.735,19.737
768,2.809,4.199,1.902,7.419
139,2.247,0.325,0.51,4.455
674,13.667,12.917,3.808,8.482
452,2.641,5.214,3.338,2.882
909,6.763,32.136,5.192,2.495
164,1.068,0.732,3.385,7.735
2254,4.631,66.271,13.535,19.569
241,0.731,4.541,2.724,0.548
843,0.643,25.816,8.989,4.02
220,0.732,3.779,4.318,0.822
1721,7.231,12.36,9.809,15.51
2321,10.711,29.528,18.403,3.728
2247,5.26,20.519,5.508,7.802
3545,4.469,124,23.148,12.841
3579,2.059,114,17.818,19.349
3064,1.922,108,19.126,12.72
1604,0.955,52.676,8.103,8.4
1929,0.737,64.43,9.268,10.67
613,0.835,13.726,3.352,8.35
1275,6.613,8.979,3.322,5.335
256,0.51,3.208,1.235,0.755
569,1.969,16.501,2.999,0.808
200,2.037,2.133,4.833,0.569
1191,12.883,16.199,6.248,3.63
483,1.448,4.811,5.484,1.54
306,2.235,3.253,3.677,0.298
944,5.493,7.131,4.853,2.999
536,9.103,16.011,8.649,0.033
517,3.766,10.109,3.722,1.607
48.049,1.05,0.37,1.778,0.327
99.008,25.464,0.568,0.872,11.455
139,30.42,1.786,0.809,1.248
253,2.92,6.279,1.484,0.841
898,2.786,44.767,4.494,1.064
373,10.715,17.935,4.342,0.264
142,4.207,2.042,3.134,2.353
83.786,3.353,0.674,1.063,1.137
832,5.692,22.512,7.114,2.435
1453,4.72,39.457,21.093,5.769
472,1.527,5.793,8.775,3.244
1716,11.093,27.312,16.5,3.375
61.237,1.405,0.297,2.676,0.311
99.974,1.411,0.959,3.866,1.013
289,0.977,9.054,3.792,0.502
570,3.195,7.775,5.79,13.537
139,1.137,1.893,2.891,2.035
221,1.02,0.67,2.289,1.178
245,0.683,4.579,2.234,3.613
117,1.187,1.794,0.776,2.846
14.592,0.967,0.056,1.013,0.049
239,3.62,6.299,6.343,1.105
119,3.621,0.684,1.344,2.005
165,1.17,3.618,3.919,0.463
719,3.261,21.429,5.532,0.245
64.682,6.412,0.2,0.754,10.141
154,2.182,0.441,0.803,0.949
80.14,0.911,1.038,0.747,0.519
30.847,0.991,0.255,0.637,0.007
3312,2.279,101,6.416,8.295
234,2.969,8.775,1.23,0.014
210,2.507,5.649,1.604,0.035
84.692,1.697,0.759,1.798,2.649
2244,1.175,27.848,3.572,24.323
74.516,2.537,0.906,1.438,0.411
184,1.962,0.745,1.2,2.704
61.155,1.033,0.247,1.138,2.827
81.522,2.138,0.24,0.98,1.084
418,11.754,5.879,7.081,5.908
86.151,11.426,0.397,2.461,2.211
81.375,13.602,0.537,0.803,6.034
65.595,4.529,0.574,0.545,5.401
114,12.979,3.392,0.73,1.284
57.499,6.779,3.498,0.582,0.052
597,0.832,4.735,3.464,5.777
341,1.445,4.524,8.004,1.735
651,3.078,15.951,11.814,0.737
82.64,0.263,0.258,1.086,0.875
42.842,0.206,0.597,1.521,0.057
159,0.265,1.459,1.722,2.791
1400,2.202,7.369,3.281,3.5
629,1.203,8.362,3.114,3.953
253,0.418,3.078,1.965,3.229
269,0.269,4.606,2.237,2.571
144,1.249,5.662,0.985,2.075
966,0.543,23.66,6.036,6.398
2450,12.783,12.835,4.845,4.752
2788,19.101,26.09,5.007,3.843
76.998,1.868,0.555,0.588,2.235
53.787,4.105,0.162,0.465,5.337
27.226,2.28,0.29,0.538,0.779
450,1.859,10.01,2.398,3.67
77.574,2.429,2.613,0.538,0.057
90.133,2.172,2.16,0.48,0.114
255,2.8,1.008,1.656,19.841
235,2.328,2.838,0.897,0.487
168,0.801,0.206,1.557,2.006
1015,6.89,14.266,9.166,4.108
258,0.774,3.449,4.984,1.174
1581,13.27,12.593,18.344,5.128
613,2.722,8.616,5.029,3.587
1254,22.285,12.872,8.041,5.336
365,7.38,3.024,4.049,2.221
896,16.711,10.242,4.15,1.995
379,6.096,13.534,3.244,0.144
382,6.327,14.584,3.603,0.322
126,1.007,2.628,1.638,0.396
60.598,1.6,0.916,5.668,0.139
511,1.533,8.663,7.134,0.956
291,9.7,2.381,4.35,2.219
2376,22.471,8.178,6.448,12.893
34.181,0.821,0.055,1.22,2.646
